"-37.0510800539735","143.742743482537"
"-37.0613970685503","143.734892847201"
"-37.0618393156079","143.734592797503"
"-37.0626654519439","143.734163839225"
"-37.0729019171893","143.730924522257"
"-37.0741227649835","143.730759610127"
"-37.0748104539392","143.730864995303"
"-37.0755372401681","143.731081152485"
"-37.0763595997331","143.73149561992"
"-37.0772716444872","143.731894997013"
"-37.0784875065362","143.732202611633"
"-37.0792031229295","143.732340550031"
"-37.0804137179243","143.73245722491"
"-37.0859853745599","143.732903860069"
"-37.0971004411603","143.733753455364"
"-37.0979681200337","143.733851149433"
"-37.0987976319525","143.733871745352"
"-37.099408365339","143.733800505197"
"-37.0999989306967","143.73365138928"
"-37.1008439770148","143.733255107145"
"-37.1021045637886","143.732570974134"
"-37.1034079730646","143.731806230735"
"-37.1046635871619","143.730942271029"
"-37.1057938200037","143.730106176146"
"-37.106591060477","143.729610630098"
"-37.1074183998448","143.729226275339"
"-37.108392523011","143.728936841344"
"-37.109440813729","143.728722956126"
"-37.1103662138969","143.728626858235"
"-37.1116078388318","143.72856214104"
"-37.1130223168003","143.72855747983"
"-37.114332522722","143.728366043144"
"-37.1152756064823","143.727931639477"
"-37.1159201514776","143.7274538312"
"-37.1165262114944","143.726887663639"
"-37.1202409942325","143.723070766073"
"-37.1221583719957","143.721052689377"
"-37.1240515139148","143.719136825276"
"-37.1244825214485","143.718758128569"
"-37.1257730431822","143.717532099845"
"-37.1263024149323","143.717126626695"
"-37.1268885858497","143.71681996536"
"-37.1275234922452","143.7166462243"
"-37.1287871092345","143.716400276683"
"-37.1328696329705","143.715458445033"
"-37.1347988429189","143.714846034652"
"-37.1354914376908","143.71447844011"
"-37.1370559858444","143.713712955155"
"-37.1378686874898","143.713452679346"
"-37.1388722467289","143.713251658025"
"-37.1396893153084","143.713148744128"
"-37.1439059504761","143.712819781152"
"-37.1453514104217","143.712633349435"
"-37.1473343319068","143.712333573723"
"-37.1563455418484","143.710749752048"
"-37.1577164988546","143.710476405806"
"-37.1586924229791","143.71025395644"
"-37.1622751975302","143.709164118969"
"-37.1730038567508","143.705838468315"
"-37.1730038567508","143.705838468315"
"-37.1773362349083","143.704490368743"
"-37.1796731279784","143.703960845347"
"-37.1849604984324","143.703257865222"
"-37.2035947739785","143.701691963337"
"-37.2042982753721","143.701717636607"
"-37.2056224989172","143.70203166926"
"-37.2066044407272","143.702349356389"
"-37.2074963904453","143.702670970602"
"-37.2134213780585","143.705127848418"
"-37.2148492859126","143.705606439433"
"-37.2166272201502","143.706036013449"
"-37.2188358604185","143.706401793185"
"-37.2209063800652","143.706660934613"
"-37.231570183246","143.70780802697"
"-37.2330898721423","143.708023589015"
"-37.2336885145707","143.70816656026"
"-37.2343430308956","143.708374713446"
"-37.2350559260308","143.708738091679"
"-37.2356434582087","143.709129469304"
"-37.2364169209925","143.709726872913"
"-37.2371559495802","143.710382131622"
"-37.2491103221332","143.72296998214"
"-37.2498216659781","143.723604132005"
"-37.2507303675085","143.724207197857"
"-37.2516257029021","143.724653058743"
"-37.2572592553102","143.727012756408"
"-37.2580394609971","143.727531303317"
"-37.2588308444372","143.728128283024"
"-37.2596390097619","143.729006360583"
"-37.2663775853047","143.738105439688"
"-37.2673743661271","143.739291229243"
"-37.2763553165548","143.747393580225"
"-37.2807247526066","143.751309718381"
"-37.2925646007636","143.76184081602"
"-37.2931752289396","143.762423607524"
"-37.2935118585805","143.762871550799"
"-37.2938233381839","143.76338824297"
"-37.2939868144693","143.763764675189"
"-37.2995366176061","143.779587378684"
"-37.299777872223","143.780174850635"
"-37.2999968300659","143.78060537597"
"-37.3002775575196","143.780988153598"
"-37.3008136494652","143.781484107453"
"-37.3010423225237","143.78160969899"
"-37.3015620530293","143.781835665415"
"-37.3019068021716","143.781922471167"
"-37.3030102873129","143.78207842704"
"-37.3030102873129","143.78207842704"
"-37.3050518892184","143.782273328247"
"-37.305896942428","143.782203444046"
"-37.3138457301041","143.78127771348"
"-37.3161059813367","143.780899211365"
"-37.3232758516448","143.77982589268"
"-37.3239511335481","143.779808330136"
"-37.3244746491273","143.779842379279"
"-37.3389181250759","143.78249770388"
"-37.3394363224873","143.782667413408"
"-37.3400376645252","143.782912567684"
"-37.3406156887579","143.783294138731"
"-37.3410779432616","143.783725797161"
"-37.3415702625436","143.784269026867"
"-37.3419257444466","143.78475039337"
"-37.3435416323743","143.787514024683"
"-37.3549278876934","143.807367491829"
"-37.3578008181742","143.812325035617"
"-37.3681623034409","143.830738977681"
"-37.3732025000029","143.839615054851"
"-37.373516093012","143.840222830163"
"-37.3742347789862","143.8414910056"
"-37.3912164394136","143.871188968221"
"-37.3919942366912","143.872319765696"
"-37.3929433298371","143.873454757671"
"-37.3938771450899","143.874353258276"
"-37.3962988532173","143.876319294697"
"-37.4107777008004","143.888583334147"
"-37.4112255604725","143.888824594152"
"-37.4115807401564","143.888968031328"
"-37.411979733353","143.889064472722"
"-37.4126124418432","143.889139944365"
"-37.4130711692067","143.889109658851"
"-37.4133219938597","143.889054091301"
"-37.4142236115785","143.888734360992"
"-37.4169173748087","143.887696502694"
"-37.4173995339731","143.887529674285"
"-37.4177571733108","143.887424485546"
"-37.4182327106504","143.887348301712"
"-37.4194465826776","143.887252824147"
"-37.4204381198017","143.887268228294"
"-37.4212337287934","143.887370830505"
"-37.4217680271352","143.887472963527"
"-37.4221496150993","143.887592722031"
"-37.4227751074326","143.887736269111"
"-37.4229571982648","143.88780780758"
"-37.4233097029382","143.887849691303"
"-37.4245963914914","143.888124018026"
"-37.4245963914914","143.888124018026"
"-37.4255749826309","143.888332030361"
"-37.4257918856243","143.888356938689"
"-37.4264294310789","143.888274037328"
"-37.4268233693909","143.888178630591"
"-37.4271261134822","143.888041808532"
"-37.4276674081653","143.887725627992"
"-37.4280821006207","143.887392092745"
"-37.4284061925469","143.887039712176"
"-37.4288755543873","143.886387548728"
"-37.429124068206","143.885902712515"
"-37.4292000124955","143.885707490294"
"-37.4293495186603","143.885226755879"
"-37.4294630211022","143.884747513"
"-37.4295318172279","143.884281421874"
"-37.4295610359856","143.883681390359"
"-37.42951080101","143.882802194247"
"-37.4293870054795","143.882208514692"
"-37.427492163696","143.876310449128"
"-37.4273311409962","143.875673153085"
"-37.4272034285566","143.874932791088"
"-37.4271483116676","143.874212006717"
"-37.427130088071","143.873523582055"
"-37.4271665281167","143.872177593016"
"-37.4271467977781","143.871432741398"
"-37.4270922577429","143.870734532879"
"-37.4269897209664","143.869925345111"
"-37.4267062991528","143.868750865549"
"-37.4264729351058","143.868105311975"
"-37.4259971783054","143.867153530452"
"-37.4244222752508","143.863829920213"
"-37.4241951882596","143.863082461327"
"-37.4239824991962","143.862198834754"
"-37.423822905315","143.861279102201"
"-37.4237476064901","143.860480123426"
"-37.4237173033857","143.859679265357"
"-37.4237199940856","143.85876405317"
"-37.4237853787994","143.85783492112"
"-37.4239104636092","143.857117943103"
"-37.4240571489691","143.856535629676"
"-37.4242332353549","143.856042464195"
"-37.4244276203968","143.855559828043"
"-37.4247443993457","143.854936492967"
"-37.425090880598","143.854413588202"
"-37.4255090599228","143.853876377686"
"-37.4263712298627","143.853094602494"
"-37.426910615068","143.852710467812"
"-37.4274614052872","143.852416233959"
"-37.428049699227","143.85217691443"
"-37.4287934015805","143.852021462874"
"-37.4296115114768","143.851953275821"
"-37.4552539645931","143.850244803422"
"-37.4566111695035","143.85012001248"
"-37.4604913689077","143.849663215735"
"-37.4616304605628","143.849468436524"
"-37.4633239390481","143.849114721899"
"-37.4655472128597","143.848693514285"
"-37.466240819715","143.848686979388"
"-37.466964440829","143.848792223039"
"-37.4680441876951","143.849074676345"
"-37.4691884413165","143.849410948461"
"-37.4851808890946","143.853781643497"
"-37.4860236153659","143.853961098854"
"-37.4868186317341","143.854040796815"
"-37.4875761425371","143.854065534425"
"-37.4986125482627","143.853014070758"
"-37.5310594448058","143.850032076161"
"-37.5323818359111","143.849953777156"
"-37.5330553242126","143.84986885229"
"-37.5366979460014","143.84996439517"
"-37.5377278639306","143.850068119015"
"-37.5391294957626","143.850258027302"
"-37.5403715421534","143.850545181554"
"-37.5413432876633","143.850832408973"
"-37.5423615409635","143.851174262258"
"-37.5502261749484","143.854170195708"
"-37.5547690027466","143.855925634913"
"-37.5554617393911","143.856224707738"
"-37.5557602452722","143.856268742457"
"-37.5562906803086","143.856563328764"
"-37.5566300063045","143.856786730785"
"-37.557440681269","143.857454345373"
"-37.5577467164735","143.857781014212"
"-37.5581295689556","143.85828554282"
"-37.5584203119335","143.858714721781"
"-37.5586381503356","143.859113013488"
"-37.5587914823897","143.859457427766"
